1495195569182,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195569480,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195569786,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195570081,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195570379,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195570679,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195570980,16:18:d6:2b:33:db,-86;,06:18:d6:2b:31:09,-68;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-80;,0a:18:d6:2b:34:01,-76;,06:18:d6:2b:30:ab,-83;,16:18:d6:0b:79:8a,-76;,0e:18:d6:2b:34:1b,-78;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:30:ab,-80;,16:18:d6:2b:2f:97,-69;,06:18:d6:0b:79:8a,-72;,,903d185fccf839df
1495195571278,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195571578,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195571895,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195572176,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195572488,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195572778,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195573084,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195574979,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195575181,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195575486,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195575779,16:18:d6:2b:33:db,-83;,06:18:d6:2b:31:09,-56;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-66;,0e:18:d6:2b:34:01,-85;,0a:18:d6:2b:34:01,-76;,16:18:d6:0b:79:8a,-60;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-66;,06:18:d6:2b:2f:97,-78;,06:18:d6:2b:31:62,-87;,16:18:d6:2b:2f:97,-71;,06:18:d6:0b:79:8a,-67;,16:18:d6:2b:31:09,-61;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-85;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-86;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-83;,,903d185fccf839df
1495195576106,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195576382,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195576678,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195576979,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195577275,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195577575,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195577884,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195578185,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195578481,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195578775,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195579087,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195579614,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195579975,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195580277,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195580584,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195580882,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-39;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-42;,0e:18:d6:2b:34:01,-85;,16:18:d6:0b:79:8a,-42;,0e:18:d6:2b:34:1b,-76;,06:18:d6:29:c4:69,-42;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-81;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-47;,16:18:d6:2b:31:62,-80;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:33:fc,-85;,16:18:d6:2b:31:15,-65;,9c:d2:1e:1d:fe:cc,-89;,94:10:3e:a8:37:24,-90;,06:18:d6:2b:31:15,-66;,,903d185fccf839df
1495195581191,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-42;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-37;,16:18:d6:0b:79:8a,-40;,06:18:d6:29:c4:69,-32;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-78;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-40;,16:18:d6:2b:31:62,-88;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:31:15,-68;,9c:d2:1e:1d:fe:cc,-89;,06:18:d6:2b:31:15,-68;,16:18:d6:2b:2e:28,-91;,0a:18:d6:2b:34:01,-90;,06:18:d6:2b:33:fc,-90;,,903d185fccf839df
1495195581478,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-42;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-37;,16:18:d6:0b:79:8a,-40;,06:18:d6:29:c4:69,-32;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-78;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-40;,16:18:d6:2b:31:62,-88;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:31:15,-68;,9c:d2:1e:1d:fe:cc,-89;,06:18:d6:2b:31:15,-68;,16:18:d6:2b:2e:28,-91;,0a:18:d6:2b:34:01,-90;,06:18:d6:2b:33:fc,-90;,,903d185fccf839df
1495195581779,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-42;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-37;,16:18:d6:0b:79:8a,-40;,06:18:d6:29:c4:69,-32;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-78;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-40;,16:18:d6:2b:31:62,-88;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:31:15,-68;,9c:d2:1e:1d:fe:cc,-89;,06:18:d6:2b:31:15,-68;,16:18:d6:2b:2e:28,-91;,0a:18:d6:2b:34:01,-90;,06:18:d6:2b:33:fc,-90;,,903d185fccf839df
1495195582084,16:18:d6:2b:33:db,-87;,06:18:d6:2b:31:09,-42;,06:18:d6:2b:33:db,-87;,16:18:d6:29:c4:69,-37;,16:18:d6:0b:79:8a,-40;,06:18:d6:29:c4:69,-32;,06:18:d6:2b:2f:97,-83;,16:18:d6:2b:2f:97,-78;,06:18:d6:0b:79:8a,-41;,16:18:d6:2b:31:09,-40;,16:18:d6:2b:31:62,-88;,0a:18:d6:2b:34:1b,-86;,16:18:d6:2b:31:15,-68;,9c:d2:1e:1d:fe:cc,-89;,06:18:d6:2b:31:15,-68;,16:18:d6:2b:2e:28,-91;,0a:18:d6:2b:34:01,-90;,06:18:d6:2b:33:fc,-90;,,903d185fccf839df
