1495111877339,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111877646,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111877924,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111878236,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111878544,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111878831,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111879143,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111879447,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111879736,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111880020,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111880333,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111880629,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111880931,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111881234,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111881603,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111881830,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c0:6f:c0,-70;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-90;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-89;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-90;,24:de:c6:0f:f7:c2,-91;,,903d185fccf839df
1495111882140,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111882426,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111882731,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111883030,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111883333,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111883639,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
1495111883939,98:de:d0:31:71:da,-86;,9c:1c:12:c0:6f:c1,-88;,9c:1c:12:c0:6f:c3,-88;,9c:1c:12:c1:52:a1,-87;,9c:1c:12:c1:52:a3,-88;,9c:1c:12:c1:52:a0,-88;,9c:1c:12:c1:52:a4,-88;,9c:1c:12:c0:6f:c4,-89;,9c:1c:12:c0:6f:c2,-89;,9c:1c:12:c1:52:a2,-89;,82:c7:a6:55:af:b9,-89;,ae:fd:ce:93:ce:e8,-86;,24:de:c6:0f:f6:a0,-77;,24:de:c6:0f:f6:a3,-78;,24:de:c6:0f:f6:a1,-78;,9c:1c:12:c1:62:40,-86;,9c:1c:12:c1:62:41,-86;,9c:1c:12:c1:62:43,-86;,00:26:4d:c7:f1:93,-81;,24:de:c6:0f:f6:a4,-78;,24:de:c6:0f:f6:a2,-79;,9c:1c:12:c1:62:44,-86;,9c:1c:12:c1:62:42,-87;,84:d4:7e:69:db:a4,-84;,24:de:c6:0f:f7:c2,-86;,84:d4:7e:69:db:a0,-83;,84:d4:7e:69:db:a3,-83;,84:d4:7e:69:db:a1,-84;,24:de:c6:0f:f7:c0,-86;,24:de:c6:0f:f7:c1,-87;,24:de:c6:0f:f7:c3,-88;,64:09:80:62:6e:d5,-89;,00:40:10:10:00:03,-92;,84:d4:7e:69:db:a2,-84;,24:de:c6:0f:f7:c4,-86;,,903d185fccf839df
